age,fnlwgt,education.num,hours.per.week
29,201556,13,50
49,62546,13,40
44,180609,9,40
23,219535,9,40
42,33521,12,45
45,179638,14,40
32,213389,10,38
76,169133,10,30
24,283806,10,40
41,207685,10,21
48,175070,9,40
32,256609,8,40
48,136878,9,60
40,283174,11,60
48,62605,9,35
19,260333,9,20
29,57423,11,48
19,190817,10,40
48,121253,13,70
24,21154,10,30
22,124454,10,30
72,284080,2,40
27,133937,14,40
23,160951,9,40
33,149220,11,40
36,68273,13,40
57,64960,11,45
52,135388,9,40
37,205339,9,49
28,55191,12,45
45,214627,16,40
29,299705,10,37
28,94880,10,43
42,262402,13,40
27,229125,7,40
20,247794,11,35
54,217718,3,30
38,215917,10,40
44,201723,13,45
39,209397,9,40
44,79531,9,45
47,379118,4,60
45,329603,16,40
32,269182,10,40
44,75065,8,60
30,45781,9,40
33,118551,9,40
52,175622,11,40
47,21906,14,25
21,240063,10,25
47,171095,12,35
33,194901,11,42
30,54608,12,40
29,31360,10,40
26,31290,9,40
58,239405,3,40
50,251240,14,40
33,80945,9,40
34,34862,13,60
38,181716,8,48
35,160910,10,50
40,174515,9,40
52,139176,9,8
18,147612,9,8
39,165799,9,40
28,263614,13,40
35,30916,9,50
27,105189,9,50
62,290754,6,40
26,137367,10,44
20,104164,9,40
42,198422,10,40
42,288154,10,89
54,109413,13,50
44,115896,11,40
37,236328,6,48
32,86723,9,52
23,230824,13,40
42,44121,14,40
21,319163,10,40
28,45613,10,40
43,339814,10,40
42,185413,13,40
24,191954,10,40
26,96130,9,40
48,102938,13,40
18,120283,8,24
27,284196,6,40
53,209906,2,35
42,192397,10,38
51,33304,9,40
19,305834,10,25
25,268222,9,40
40,173321,9,32
51,123429,14,50
50,159219,13,40
43,160369,9,40
50,152810,10,70
46,98637,13,50
41,212894,3,40
50,306707,9,12
26,39212,9,45
27,114225,10,60
39,248011,11,40
29,178778,10,40
45,155489,4,65
20,196678,8,40
23,218445,3,12
26,159897,10,40
41,122215,14,40
56,170324,3,40
32,198068,9,40
62,120939,10,40
73,183213,11,60
73,190078,10,35
44,279183,10,40
46,342907,9,60
29,190562,9,56
62,113440,13,35
32,309513,9,50
42,190786,11,40
36,235371,9,40
34,312197,9,75
23,291407,10,25
54,142169,9,40
51,124963,15,80
43,41834,9,38
28,23324,10,40
29,186624,9,40
34,111985,9,45
37,212465,9,40
41,121287,9,40
24,149396,10,30
64,190660,9,40
40,154374,9,40
60,232242,9,40
18,396270,9,25
29,140830,9,40
23,265356,13,40
27,36851,13,41
27,305647,12,40
44,355728,10,45
52,400004,11,40
50,114056,11,84
39,248445,3,40
30,186269,13,40
43,211450,9,40
32,259719,10,40
33,159888,9,40
41,203233,9,40
45,206947,9,50
39,139012,13,40
40,212760,9,40
32,157287,13,40
27,250314,5,40
64,133144,9,16
38,93206,13,65
47,76034,10,57
60,40856,11,46
31,110554,9,40
28,299422,4,40
66,274451,5,25
41,66632,10,40
38,31352,10,40
24,498349,13,40
45,149640,10,40
31,73796,10,30
38,95336,13,50
34,29235,12,40
39,152307,13,40
42,203554,14,60
54,166398,10,35
22,400966,10,40
22,172766,10,40
33,460408,9,50
57,204816,14,30
29,157612,13,40
70,176493,10,17
33,33404,9,65
38,462832,10,40
22,279802,10,3
41,112763,14,36
42,245317,6,50
45,116255,9,40
42,32185,13,60
39,139743,9,20
19,168294,9,40
41,104196,10,60
33,119628,16,50
23,376416,13,40
42,390781,13,40
52,236497,13,48
40,149466,9,35
19,195985,9,40
32,39369,13,40
35,195744,9,40
30,343699,9,40
45,172822,7,76
61,315977,9,40
21,178255,10,30
47,200734,13,45
70,206232,6,50
23,228243,10,44
43,144218,8,60
61,86067,12,40
20,224640,12,40
45,168191,13,35
59,69884,15,50
30,206512,13,44
28,209205,14,45
18,195372,7,20
25,187653,9,48
23,163870,10,40
25,431307,6,50
45,81132,9,40
19,376683,10,30
53,201127,14,48
19,281704,10,35
39,326400,14,40
70,170428,13,20
41,126076,10,50
35,89508,10,60
23,61743,3,35
53,88506,13,40
44,252930,6,42
32,202498,7,40
25,483822,9,40
43,191429,4,25
33,73054,9,40
29,186733,9,50
37,290609,9,40
47,134671,10,40
41,75742,15,45
39,294919,9,60
40,240027,10,45
31,142038,9,45
53,196328,9,45
39,172855,9,40
30,313038,9,40
21,99199,9,32
40,168071,12,50
28,715938,13,40
47,47247,10,40
65,125768,10,28
25,254933,7,40
32,169955,10,36
63,167501,10,10
53,29557,10,40
19,286435,10,40
34,198183,9,40
23,117583,9,40
32,286675,10,60
50,124094,9,40
30,149368,9,30
54,375134,11,40
45,27332,9,40
25,356017,7,99
59,176011,10,40
58,320102,16,50
50,163708,9,40
28,381789,10,40
32,342458,13,40
56,200235,10,60
90,226968,4,40
37,99146,13,50
28,187479,10,55
24,142404,13,40
46,193047,9,40
47,93208,9,75
27,365110,13,20
51,95329,14,40
50,189107,9,40
39,175232,10,50
23,117363,13,40
26,152035,9,40
53,89400,10,40
31,119411,9,50
21,166517,9,40
65,23494,10,40
37,321943,15,40
28,201186,9,40
30,236599,9,50
30,109282,13,52
38,261382,10,40
39,167140,14,40
48,189762,9,40
24,237928,13,39
37,148143,9,40
19,215891,10,10
40,136986,10,50
29,293287,10,40
42,124692,9,40
47,379118,9,9
31,204752,13,50
22,109053,8,40
28,155621,3,40
18,88642,10,15
36,410034,12,45
44,282062,4,40
17,141590,7,12
49,246183,9,40
45,28035,10,50
35,208165,9,50
25,178326,10,40
21,163333,10,35
27,55743,13,45
38,188303,10,40
63,246841,9,40
47,176140,9,40
45,98524,12,40
53,58985,10,24
30,128016,13,55
33,226629,10,35
38,165848,13,44
62,162825,9,40
62,204085,10,25
39,241153,14,50
23,117767,13,40
47,27067,9,40
38,99527,14,40
52,110563,10,40
25,167835,13,38
24,283896,9,40
34,170769,9,50
53,153052,9,40
45,144351,14,40
20,47791,8,10
36,136629,10,40
41,175537,10,38
35,409200,12,40
52,317733,13,40
51,183390,9,40
50,159650,10,60
46,318259,11,36
56,182460,9,40
59,325732,9,52
37,291251,9,40
45,54744,10,40
56,112840,9,55
66,350498,10,20
49,218357,11,38
36,146412,10,40
17,350995,8,16
25,120450,9,40
42,336513,13,60
40,50442,10,35
51,673764,11,50
41,183009,9,40
45,185385,9,40
27,207611,13,40
23,224059,9,40
23,202989,9,40
38,296212,13,45
51,143865,6,24
58,183870,9,40
24,249385,13,10
27,136448,13,40
42,193494,9,40
39,132879,13,40
34,284703,10,52
28,337664,9,40
20,281356,9,40
37,201531,9,40
50,163948,14,40
41,160893,1,30
55,183884,9,45
26,252565,6,55
63,216413,13,25
20,132320,10,40
18,119655,8,12
48,159726,9,55
30,236543,10,68
42,214838,9,30
40,93955,10,40
49,81654,15,60
39,251710,6,15
61,190682,9,50
27,230885,13,45
36,130589,10,45
22,362623,9,40
26,375499,6,20
25,64860,10,22
26,104834,14,40
34,381153,9,40
42,55363,14,55
29,201454,10,40
19,299598,9,16
34,287908,9,42
23,52566,9,40
68,195868,13,40
28,105817,7,50
63,150079,9,35
52,162576,12,40
53,35305,13,57
50,163921,9,48
43,201723,14,40
31,259931,4,40
35,202027,13,35
41,242089,14,45
38,164050,10,40
44,124924,11,44
20,115057,9,40
51,44000,14,50
20,163665,10,17
21,411068,10,35
42,344920,10,50
40,100292,9,52
48,210424,9,40
44,343591,9,40
32,329993,10,50
23,87528,13,45
37,231180,9,40
19,25429,8,20
41,202168,10,60
37,86150,13,30
40,171231,13,40
26,98155,9,40
38,36989,13,70
57,167864,11,40
29,181822,13,40
38,76878,7,40
35,261293,14,60
59,151977,6,30
34,193036,10,40
32,398019,4,15
26,144483,11,35
31,395170,11,24
37,49115,14,60
24,30656,9,20
55,193568,9,40
46,214955,12,40
20,256240,9,30
31,175856,9,60
36,186376,10,50
38,161141,9,40
35,202397,13,40
63,237379,6,40
48,273828,3,40
51,29887,9,44
46,99385,13,40
52,141301,9,40
46,282538,11,40
25,404951,13,38
22,186634,8,50
27,160972,9,50
53,120839,8,40
41,288679,9,40
34,303867,5,40
49,47086,13,40
43,300528,10,40
58,354024,9,40
29,93662,10,24
50,271160,10,40
64,119506,9,15
51,240236,12,30
26,33610,9,40
23,190290,13,40
42,208726,10,45
34,238376,2,40
18,198614,7,8
40,176716,10,40
45,37987,10,45
33,176711,9,40
44,216116,9,40
59,245196,6,40
23,208503,10,40
38,179579,9,40
45,224474,13,50
40,118001,9,40
57,124137,10,40
37,99270,9,40
20,133061,9,40
50,46401,13,50
55,158641,9,40
23,60847,11,60
27,183523,13,45
31,213307,9,40
43,190044,6,40
41,49654,9,52
47,284916,9,45
24,216129,13,50
50,180522,10,38
22,214731,6,40
72,217864,9,40
22,427686,6,40
45,167159,13,50
41,193995,9,44
20,291979,9,40
36,93225,13,35
19,172893,10,30
53,95540,10,40
39,117683,6,45
55,49996,7,40
27,144133,13,50
36,181382,11,40
20,162688,9,38
49,84013,9,35
55,189933,10,84
43,50197,6,40
55,189985,10,40
30,308812,10,60
41,195897,10,50
37,89718,10,45
23,103632,9,40
20,206215,9,40
43,43945,10,40
23,121471,13,40
46,32825,9,40
23,149704,9,40
37,271767,14,45
30,235639,6,40
50,136836,9,40
66,262285,13,99
25,189850,10,40
50,363405,13,50
32,126838,9,40
30,281030,9,66
44,268098,8,36
30,327202,8,40
47,83064,13,60
42,200187,11,32
25,102460,13,40
40,145441,13,40
33,206051,9,40
24,60668,9,40
17,394176,6,20
32,128714,9,32
46,156926,10,60
41,340148,10,45
69,209236,9,36
26,396482,13,48
26,177858,13,38
67,171564,9,30
44,34722,10,55
29,124950,13,40
31,59732,9,40
27,195678,13,40
41,220132,9,40
47,358465,10,40
20,88231,10,40
20,122215,9,52
27,194590,12,25
27,188519,9,40
54,420691,2,40
38,132879,9,50
33,173248,9,35
26,146343,10,40
60,93272,9,40
57,130532,13,35
46,155489,9,43
28,210867,7,40
32,210562,11,46
26,335533,9,20
55,169071,10,20
68,261897,6,20
48,186172,13,45
34,135785,13,36
22,48988,10,40
41,57924,10,40
56,189975,10,60
19,235849,9,35
25,130513,12,40
43,117158,10,45
73,29778,9,37
28,109001,9,40
35,227571,4,40
29,394927,10,45
27,279872,10,40
32,206609,13,60
45,174794,13,56
17,99462,7,20
50,104849,15,40
53,225339,10,40
19,73514,9,30
24,208826,16,99
17,401198,7,15
32,127895,10,40
30,281030,11,40
32,176185,10,60
51,268639,10,60
23,120068,11,40
48,34845,9,40
30,190228,9,40
42,322385,11,40
37,373895,10,35
33,194141,9,40
53,276868,14,40
47,334039,13,44
42,141186,10,40
42,121718,14,60
68,223486,9,7
20,225515,10,24
19,530454,9,50
35,248010,13,40
31,162572,13,40
56,129836,9,10
44,75227,15,40
26,159732,9,40
35,179171,9,38
18,452452,6,20
19,175081,5,60
31,283268,13,36
47,103743,4,40
50,160107,14,55
61,238913,11,40
47,334679,14,42
59,214052,3,40
40,220589,12,40
48,30575,11,70
60,218085,9,50
41,106900,14,60
88,68539,10,40
33,312055,13,40
38,111377,10,55
44,121012,5,40
23,204641,6,50
45,81400,2,25
38,219546,13,40
28,145284,9,70
40,24763,10,40
23,227594,13,38
29,156815,9,40
48,80430,7,30
29,184723,10,40
39,169249,9,40
47,33300,12,45
24,357028,10,40
26,192022,13,40
47,159550,9,40
37,265266,15,40
54,175083,9,20
37,166339,10,40
21,39236,10,8
44,197389,9,40
24,395297,10,35
58,136982,9,40
36,345712,9,40
37,178948,13,45
22,228452,6,30
44,187164,9,60
39,52870,9,40
34,188798,13,40
52,204322,11,40
66,151227,13,40
40,141583,6,40
59,368005,7,40
23,171705,9,48
39,106961,9,40
28,122540,6,40
32,328199,11,40
34,319854,16,40
41,174395,14,40
32,390157,13,40
44,193524,14,40
40,192344,13,40
20,211345,10,20
52,302847,7,40
33,376483,10,40
38,100375,15,60
56,111218,9,60
54,172962,9,40
55,185436,10,70
49,38819,13,50
22,239954,10,40
47,218435,9,20
47,202856,10,36
36,143486,13,40
49,46537,9,10
60,105339,13,60
41,144032,9,60
26,208122,13,15
23,212888,10,40
54,256916,9,45
45,330535,9,40
30,163604,13,55
38,123031,9,48
54,93449,14,40
30,342709,9,40
32,178109,9,43
72,89299,9,16
34,203034,13,50
23,259109,12,40
17,163836,6,12
40,209547,13,60
22,130356,10,48
17,297246,7,9
47,118972,9,50
41,147110,9,25
38,122076,10,43
25,53147,13,50
36,245090,13,50
53,207449,6,40
34,265807,10,45
43,33331,13,55
37,32709,13,40
48,246891,10,50
31,167725,13,48
38,226357,9,40
21,152246,10,40
36,212856,7,23
51,111939,9,35
40,151294,9,48
28,70604,9,38
41,152958,9,40
27,280758,7,60
22,71469,12,25
43,196545,13,40
37,255621,9,50
62,192236,13,40
49,193366,14,65
32,207668,13,45
54,174865,5,45
18,186909,9,30
60,116707,10,40
33,79580,13,40
44,100479,12,48
26,229523,9,56
32,205390,9,49
38,179668,9,40
43,28451,13,37
24,258730,9,40
44,218062,10,40
27,162343,13,40
26,175789,9,40
65,176796,16,40
25,362912,10,50
26,118736,13,20
90,139660,10,37
42,139012,16,40
39,230054,14,50
39,203763,16,80
17,57723,7,30
66,114447,11,35
60,27886,10,40
33,176185,9,40
23,137994,10,40
36,34378,11,75
35,185556,14,40
50,200960,10,50
42,340885,9,44
55,105304,9,40
38,32528,10,40
35,207676,10,40
51,193720,13,45
35,338320,9,50
49,188330,9,40
46,95636,10,45
41,57233,13,70
40,244522,14,48
48,191277,16,60
39,160623,12,40
43,154076,10,40
53,153486,6,40
31,201122,13,45
40,82465,10,40
34,27380,13,50
46,201217,9,40
41,32878,13,45
41,178431,9,40
30,243841,9,40
49,232586,3,40
41,126094,9,38
23,269687,11,40
34,279015,10,65
19,42069,9,45
41,49572,10,60
58,192806,4,33
31,164190,10,50
31,243773,5,20
48,148549,13,40
64,267546,12,40
40,110028,10,40
48,195437,7,40
48,102102,11,50
28,360527,10,45
18,169745,4,40
42,166740,13,40
38,213260,9,40
62,116104,9,20
34,227931,10,38
46,346978,13,40
32,192565,7,55
28,192384,10,40
62,161460,13,30
31,301526,10,40
59,233312,10,40
63,106023,9,40
37,34996,9,40
19,232368,10,35
51,166459,11,40
46,149640,4,45
38,245372,10,50
27,442612,9,65
69,37745,11,8
53,470368,12,48
61,380462,4,40
42,201908,15,50
34,175413,12,45
69,541737,10,24
23,342946,7,38
38,91857,10,41
58,497253,13,40
56,247337,13,50
36,272950,10,50
31,62932,9,40
28,472580,10,40
49,323773,7,40
22,264874,9,40
53,288020,13,40
22,221480,9,40
28,183802,9,55
44,351228,9,40
31,242984,10,40
42,268183,13,60
17,117477,6,40
24,611029,6,40
34,245378,13,45
45,154308,14,40
23,285004,13,50
42,64632,9,50
31,369825,4,25
30,270886,10,40
22,264874,10,40
24,276851,9,40
51,249644,10,48
43,304906,13,45
22,35663,9,40
40,48859,9,32
33,182423,9,40
51,63685,9,50
41,99870,13,55
19,187724,10,25
53,64322,9,40
34,276221,6,40
30,110643,14,40
37,280966,10,50
50,297906,10,50
22,245524,8,35
39,290922,14,40
29,236436,12,40
41,170331,13,60
35,407068,2,40
47,187087,13,40
59,53481,10,50
40,264663,13,60
27,164170,13,20
36,192150,9,40
32,131425,13,50
45,117605,9,48
30,33124,9,14
64,391121,4,40
62,238913,10,24
30,27207,7,45
49,151584,10,40
51,221532,13,40
22,216129,9,40
23,60409,9,40
51,199005,13,40
37,172571,9,40
38,192337,8,40
46,251243,10,40
30,182771,13,15
56,182062,13,48
43,498079,13,40
31,197672,13,40
27,40295,9,99
41,130126,15,80
25,109080,10,55
32,171637,10,40
44,383493,9,60
41,365986,9,40
42,157425,13,45
24,433330,9,40
36,174938,13,50
45,164427,13,40
30,123397,10,30
57,24384,4,10
36,36270,9,60
58,117273,10,40
59,31137,9,40
28,163320,9,40
40,25005,13,99
21,146499,11,40
18,170544,7,20
25,161027,13,40
48,243631,10,40
24,214555,10,40
49,188694,13,40
42,70055,7,45
51,136913,9,40
33,258932,9,40
27,37088,5,30
48,316101,9,40
38,338320,13,40
37,215310,9,50
31,220066,13,50
57,316000,9,40
53,200190,10,40
33,214635,9,36
50,386397,13,60
22,217961,10,30
33,427474,9,60
44,115562,10,40
31,184307,10,40
33,174171,10,12
45,88564,10,40
52,109413,9,40
51,171914,13,50
36,167440,10,44
18,167979,7,15
48,107373,6,40
48,307440,13,45
34,252646,10,50
19,57206,9,20
40,176069,13,45
34,201122,10,48
40,185145,16,40
45,127738,10,40
25,176520,9,40
20,42706,10,25
29,159479,9,55
27,47907,13,43
23,378460,10,20
27,199343,9,38
44,95255,10,40
35,207202,6,70
36,103605,9,40
21,205844,10,25
24,23438,11,30
39,247733,9,16
30,127651,9,48
34,163110,13,45
18,127273,7,20
24,86745,13,40
20,118462,9,43
50,194231,14,40
49,122385,14,40
22,222490,10,30
46,138999,10,40
26,28856,13,40
28,33662,14,40
37,419053,9,40
31,48520,12,40
17,206010,8,8
28,338376,10,50
30,312667,10,40
20,172047,10,10
23,257621,13,45
23,182812,10,40
23,319842,10,25
20,234640,10,40
20,119215,10,40
36,321274,13,50
34,171159,10,30
30,277314,9,40
22,218343,9,40
67,223257,9,40
32,38797,11,40
83,213866,9,8
51,189511,11,50
28,90196,13,45
38,203836,10,50
56,175127,9,35
41,211253,14,40
45,88061,7,40
70,207938,10,5
25,104193,9,40
24,537222,9,50
38,245090,5,40
51,146767,11,40
25,276310,5,40
51,86332,11,55
44,353396,13,45
24,142528,10,20
39,184801,13,40
47,205730,9,56
34,37676,13,50
26,102264,10,40
64,177825,9,40
25,176077,14,37
32,194740,13,40
35,85399,9,40
23,55890,13,40
25,209227,13,21
18,148952,10,24
48,191858,10,40
60,140544,9,40
39,290321,6,40
33,310525,8,32
39,164515,9,40
25,163101,13,45
25,98155,10,40
46,127089,10,38
57,548256,8,40
19,357059,9,35
29,107998,9,40
37,30529,13,50
33,150657,13,40
38,212245,10,40
36,347491,16,35
21,33616,10,25
24,275093,9,36
31,273818,10,55
64,244903,7,40
47,133969,13,65
52,117674,13,38
40,194360,5,40
29,163003,13,40
20,224059,9,40
25,267284,9,40
24,388093,13,40
46,160061,10,40
45,241350,9,40
35,226916,13,40
28,138054,12,40
35,194828,10,40
22,254547,10,40
28,282389,9,60
20,180052,10,20
55,173090,14,45
26,213385,10,20
21,299153,10,15
28,243660,9,40
56,318450,14,80
51,241745,3,40
44,112517,14,20
31,183000,15,55
31,149507,8,43
57,165922,9,50
29,142519,9,40
63,125954,9,40
38,199816,9,40
28,212091,9,40
34,436341,10,40
52,61735,7,40
19,68552,9,30
38,255191,9,40
55,176904,9,40
20,190423,10,20
26,385278,9,60
28,420054,9,40
29,164607,9,40
43,242968,14,40
40,213019,9,30
63,117681,9,25
36,83089,3,40
42,115178,13,15
42,42346,9,35
45,285335,4,10
40,224658,13,45
58,156649,2,40
37,191342,2,40
21,118186,10,20
34,164280,6,40
22,100345,9,35
60,327474,9,70
62,254534,10,40
41,222142,9,40
35,133454,6,50
32,402812,10,48
50,191130,11,40
63,33487,4,40
37,215503,9,45
30,39150,9,40
22,244408,10,40
41,114967,11,40
29,293073,13,50
60,24872,10,30
24,155913,13,44
58,216824,9,30
19,136306,7,24
51,194995,10,45
33,179509,13,40
44,193425,14,40
37,249392,11,40
28,140108,14,50
26,50103,10,40
51,306785,9,40
30,204704,13,45
24,140001,10,40
57,315460,15,36
26,197967,9,65
17,230789,5,22
19,143360,9,34
19,237455,9,25
63,52144,10,35
27,321577,9,40
22,157332,9,35
18,43272,10,20
49,39986,5,40
32,163604,14,20
66,186324,13,5
23,149224,9,40
25,165315,9,37
53,302847,9,35
37,337778,7,40
35,308489,13,50
36,207789,9,52
35,206951,10,40
34,532379,10,40
49,206947,9,40
38,172571,10,40
24,72310,10,43
34,204461,16,60
28,130856,6,36
65,175202,9,24
30,170130,9,40
33,207201,9,55
45,102202,11,40
53,220786,10,60
52,124993,9,55
44,244054,10,60
36,89718,9,40
44,198096,13,40
54,185407,9,40
26,90915,12,15
24,174138,12,40
26,104045,9,30
38,193026,10,40
20,278155,10,40
81,193237,2,45
42,231813,7,40
58,255822,11,40
71,494223,10,2
24,203518,13,40
36,108103,9,50
39,177728,14,40
37,155064,11,40
22,240817,9,40
30,227146,13,40
54,188186,9,20
21,154835,10,40
23,442359,13,40
25,344804,9,50
37,31023,9,45
48,267912,13,50
45,108859,9,40
50,185407,11,38
44,433705,9,52
19,38619,7,10
19,560804,10,30
27,213921,9,40
42,50356,9,40
21,313702,10,40
58,51499,11,40
34,300681,10,40
54,163894,10,40
30,235271,13,40
40,219591,6,50
34,167999,9,33
36,223433,11,53
34,286020,9,45
40,175304,10,40
18,252993,8,40
55,377061,13,40
18,312353,8,20
32,53277,14,60
34,29254,10,70
51,40808,13,43
18,169652,7,12
46,191978,14,50
51,158948,9,84
18,164441,10,38
45,187581,10,40
29,327964,5,40
58,31732,13,50
44,203761,10,45
40,75363,10,40
37,224947,11,40
36,104772,9,48
36,221650,10,40
26,214637,9,35
57,314153,13,55
52,68982,13,50
75,208426,15,35
31,73585,11,45
60,119832,10,40
30,306383,10,50
25,114345,5,40
26,279145,9,50
23,35633,9,40
27,221166,5,40
61,197286,4,40
18,177722,9,20
40,118001,6,40
42,188291,13,40
43,35236,9,40
27,134152,9,45
60,223696,2,38
46,174224,11,40
26,219897,14,50
56,91905,9,4
23,188409,7,25
51,313146,9,40
38,248886,9,42
42,320744,9,45
36,185099,9,70
58,147707,9,60
34,50276,13,40
54,135840,6,45
42,134509,10,40
70,216390,5,40
25,272428,9,42
42,318255,9,40
28,303440,13,50
46,167159,10,70
58,157786,9,40
38,20308,9,40
44,274562,9,40
39,120074,9,40
56,136413,2,40
46,243190,9,40
19,202673,10,50
26,76996,10,38
19,38619,10,66
51,152754,13,40
38,108140,13,20
28,339372,13,40
31,257644,9,43
36,105138,9,50
27,212041,9,50
29,116751,11,56
36,245521,4,35
55,120970,6,40
33,319422,10,60
51,222615,9,40
46,146919,9,40
40,118853,13,60
18,171088,10,10
35,147258,11,65
77,142646,4,23
51,219599,9,40
35,335704,10,40
47,176319,9,38
44,165815,9,96
40,53506,13,40
25,53903,10,40
53,185846,9,40
38,180303,13,50
44,144125,13,40
24,157332,10,42
19,197714,9,35
40,124692,13,40
46,183168,13,43
46,328669,11,42
32,106742,9,40
49,543922,9,42
40,137225,14,40
20,227491,9,25
40,276096,9,40
39,232036,10,40
57,376230,14,40
35,275364,13,40
50,30731,11,50
32,37380,10,38
33,100734,9,55
30,363032,9,40
19,194905,10,12
35,268292,10,40
46,211226,12,36
52,163678,9,55
44,456236,14,40
60,152711,13,40
22,41837,10,25
44,103233,13,40
35,222868,9,40
43,96129,7,60
31,377850,9,65
45,190406,15,36
67,103315,14,72
57,133126,10,40
44,192976,9,40
25,99126,11,40
51,392668,16,84
41,207685,13,40
43,262038,3,35
42,240628,13,40
51,199688,10,45
23,216181,10,36
35,186845,13,50
38,40319,10,42
25,166971,9,52
48,99086,13,50
29,38353,9,45
45,166056,9,40
31,164569,10,48
38,262882,9,40
42,139126,9,40
25,199224,13,45
26,58065,13,20
37,176900,9,99
35,454915,5,40
41,32016,9,62
42,180019,9,65
42,569930,13,45
24,204172,13,40
34,141058,10,62
31,49923,9,40
27,269444,9,40
74,119129,9,20
59,381851,5,40
26,245628,10,40
19,198459,9,40
28,176683,13,50
40,255675,10,40
31,240441,14,40
54,406468,9,40
53,158993,9,38
40,178417,9,35
54,200098,13,60
42,201785,14,50
45,96798,3,40
57,79539,9,40
46,51271,9,70
41,128354,13,25
25,181528,14,43
38,223004,10,75
17,160968,7,16
41,186909,14,35
26,190650,13,40
58,190997,10,40
46,216666,5,40
47,173938,13,50
35,265662,13,40
27,191782,9,30
26,50053,13,55
29,270379,9,40
45,162187,9,40
43,122473,5,40
63,440607,1,30
29,267034,7,40
46,96080,5,40
80,34340,4,35
64,165020,7,48
52,185283,14,40
28,92262,13,40
51,53838,13,40
32,348460,11,50
39,205359,12,45
57,133902,9,45
27,114158,13,40
41,342164,10,15
21,152389,10,30
46,140121,9,50
42,111483,13,50
38,99156,9,35
18,309634,7,22
44,123983,13,40
35,105138,13,40
32,84119,9,45
36,190350,9,40
38,107630,13,40
53,135643,13,50
25,335005,10,40
23,235853,9,40
28,119793,10,40
18,133055,9,30
23,259301,9,40
33,58582,9,40
40,167265,14,43
61,147393,15,20
40,321856,9,60
58,72998,7,40
29,77207,14,30
39,366757,9,35
34,182691,9,44
28,263600,9,40
33,112358,10,32
25,193820,13,40
46,422813,10,40
58,102509,6,50
52,152795,10,40
23,245302,10,40
21,192572,9,45
31,110714,10,37
66,66008,9,50
43,150533,12,50
